Chl,Chl_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.7327718288748297,0.5369545531925627,2007,07-273,2007-03-17,1,2,0,1,3,0.3859127
0.5986604021200144,0.3583942770664973,2007,07-273,2007-03-24,2,3,1,0,3,0.3859127
0.5986604021200144,0.3583942770664973,2007,07-273,2007-03-31,3,4,1,0,3,0.3859127
0.5986604021200144,0.3583942770664973,2007,07-273,2007-04-07,4,5,1,0,3,0.3859127
0.5023904043678165,0.2523961184008581,2007,07-273,2007-04-14,5,6,1,0,3,0.3859127
0.5023904043678165,0.2523961184008581,2007,07-273,2007-04-21,6,7,1,0,3,0.3859127
0.5023904043678165,0.2523961184008581,2007,07-273,2007-04-28,7,8,1,0,3,0.3859127
0.5023904043678165,0.2523961184008581,2007,07-273,2007-05-05,8,9,1,0,3,0.3859127
0.5023904043678165,0.2523961184008581,2007,07-273,2007-05-09,9,10,1,1,3,0.3859127
0.7098788251503159,0.5039279463967927,2004,04-117,2004-03-22,1,2,0,0,6,0.2338403
0.7098788251503159,0.5039279463967927,2004,04-117,2004-03-29,2,3,0,0,6,0.2338403
0.7098788251503159,0.5039279463967927,2004,04-117,2004-04-05,3,4,0,0,6,0.2338403
0.6449794508125543,0.41599849197046407,2004,04-117,2004-04-12,4,5,0,0,6,0.2338403
0.6449794508125543,0.41599849197046407,2004,04-117,2004-04-19,5,6,0,0,6,0.2338403
0.5409506647854115,0.2926276217317787,2004,04-117,2004-04-26,6,7,0,0,6,0.2338403
0.5409506647854115,0.2926276217317787,2004,04-117,2004-05-03,7,8,0,0,6,0.2338403
0.5409506647854115,0.2926276217317787,2004,04-117,2004-05-10,8,9,0,0,6,0.2338403
0.5409506647854115,0.2926276217317787,2004,04-117,2004-05-14,9,10,0,0,6,0.2338403
0.5372647151468037,0.28865337414177616,2013,13-777,2013-03-08,1,2,0,0,3,0.1179201
0.5372647151468037,0.28865337414177616,2013,13-777,2013-03-15,2,3,0,0,3,0.1179201
0.5372647151468037,0.28865337414177616,2013,13-777,2013-03-22,3,4,0,0,3,0.1179201
0.5372647151468037,0.28865337414177616,2013,13-777,2013-03-29,4,5,0,0,3,0.1179201
0.6222951007715146,0.3872511924442295,2013,13-777,2013-04-05,5,6,0,0,3,0.1179201
0.5864199974171755,0.34388841337076015,2013,13-777,2013-04-12,6,7,0,0,3,0.1179201
0.5864199974171755,0.34388841337076015,2013,13-777,2013-04-19,7,8,0,0,3,0.1179201
0.540981411040539,0.2926608870914126,2013,13-777,2013-04-26,8,9,0,0,3,0.1179201
0.540981411040539,0.2926608870914126,2013,13-777,2013-04-30,9,10,0,0,3,0.1179201
0.44651000918367345,0.19937118830120415,2005,05-276,2005-05-24,1,2,0,0,3,0.2220166
0.44651000918367345,0.19937118830120415,2005,05-276,2005-05-31,2,3,0,0,3,0.2220166
0.44651000918367345,0.19937118830120415,2005,05-276,2005-06-07,3,4,0,0,3,0.2220166
0.44651000918367345,0.19937118830120415,2005,05-276,2005-06-14,4,5,0,0,3,0.2220166
0.304920430909091,0.09297646918578573,2005,05-276,2005-06-21,5,6,0,0,3,0.2220166
0.304920430909091,0.09297646918578573,2005,05-276,2005-06-28,6,7,0,0,3,0.2220166
0.304920430909091,0.09297646918578573,2005,05-276,2005-07-05,7,8,0,0,3,0.2220166
0.18987494414893602,0.036052494415561576,2005,05-276,2005-07-12,8,9,0,0,3,0.2220166
0.18987494414893602,0.036052494415561576,2005,05-276,2005-07-16,9,10,0,0,3,0.2220166
0.5372647151468037,0.28865337414177616,2013,13-055,2013-03-21,1,2,0,0,3,0.3082637
0.5372647151468037,0.28865337414177616,2013,13-055,2013-03-28,2,3,0,0,3,0.3082637
0.6222951007715146,0.3872511924442295,2013,13-055,2013-04-04,3,4,0,0,3,0.3082637
0.5864199974171755,0.34388841337076015,2013,13-055,2013-04-11,4,5,0,1,3,0.3082637
0.5864199974171755,0.34388841337076015,2013,13-055,2013-04-18,5,6,1,0,3,0.3082637
0.540981411040539,0.2926608870914126,2013,13-055,2013-04-25,6,7,1,0,3,0.3082637
0.540981411040539,0.2926608870914126,2013,13-055,2013-05-02,7,8,1,0,3,0.3082637
0.5338036188348457,0.2849463034811773,2013,13-055,2013-05-09,8,9,1,0,3,0.3082637
0.5338036188348457,0.2849463034811773,2013,13-055,2013-05-13,9,10,1,1,3,0.3082637
0.44651000918367345,0.19937118830120415,2005,05-281,2005-05-24,1,2,0,0,4,0.2220166
0.44651000918367345,0.19937118830120415,2005,05-281,2005-05-31,2,3,0,0,4,0.2220166
0.44651000918367345,0.19937118830120415,2005,05-281,2005-06-07,3,4,0,0,4,0.2220166
0.44651000918367345,0.19937118830120415,2005,05-281,2005-06-14,4,5,0,0,4,0.2220166
0.304920430909091,0.09297646918578573,2005,05-281,2005-06-21,5,6,0,1,4,0.2220166
0.304920430909091,0.09297646918578573,2005,05-281,2005-06-28,6,7,1,0,4,0.2220166
0.304920430909091,0.09297646918578573,2005,05-281,2005-07-05,7,8,1,0,4,0.2220166
0.18987494414893602,0.036052494415561576,2005,05-281,2005-07-12,8,9,1,0,4,0.2220166
0.18987494414893602,0.036052494415561576,2005,05-281,2005-07-16,9,10,1,1,4,0.2220166
0.3921154421152318,0.1537545199452237,2014,14-117,2014-03-24,1,2,0,0,0,0.1259466
0.3921154421152318,0.1537545199452237,2014,14-117,2014-03-31,2,3,0,0,0,0.1259466
0.5743812775946552,0.32991385205126833,2014,14-117,2014-04-07,3,4,0,0,0,0.1259466
0.5743812775946552,0.32991385205126833,2014,14-117,2014-04-14,4,5,0,0,0,0.1259466
0.5743812775946552,0.32991385205126833,2014,14-117,2014-04-21,5,6,0,0,0,0.1259466
0.5743812775946552,0.32991385205126833,2014,14-117,2014-04-28,6,7,0,1,0,0.1259466
0.5743812775946552,0.32991385205126833,2014,14-117,2014-05-03,7,8,1,1,0,0.1259466
0.7098788251503159,0.5039279463967927,2004,04-381,2004-03-30,1,2,0,0,4,0.5346958
0.7098788251503159,0.5039279463967927,2004,04-381,2004-04-06,2,3,0,0,4,0.5346958
0.6449794508125543,0.41599849197046407,2004,04-381,2004-04-13,3,4,0,0,4,0.5346958
0.6449794508125543,0.41599849197046407,2004,04-381,2004-04-20,4,5,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-381,2004-04-27,5,6,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-381,2004-05-04,6,7,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-381,2004-05-11,7,8,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-381,2004-05-18,8,9,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-381,2004-05-22,9,10,0,0,4,0.5346958
0.6449794508125543,0.41599849197046407,2004,04-131,2004-04-17,1,2,0,0,7,0.7704372
0.5409506647854115,0.2926276217317787,2004,04-131,2004-04-24,2,3,0,0,7,0.7704372
0.5409506647854115,0.2926276217317787,2004,04-131,2004-05-01,3,4,0,0,7,0.7704372
0.5409506647854115,0.2926276217317787,2004,04-131,2004-05-08,4,5,0,0,7,0.7704372
0.5409506647854115,0.2926276217317787,2004,04-131,2004-05-15,5,6,0,0,7,0.7704372
0.5409506647854115,0.2926276217317787,2004,04-131,2004-05-22,6,7,0,0,7,0.7704372
0.5409506647854115,0.2926276217317787,2004,04-131,2004-05-29,7,8,0,0,7,0.7704372
0.45177661111942546,0.2041021063545526,2004,04-131,2004-06-05,8,9,0,0,7,0.7704372
0.45177661111942546,0.2041021063545526,2004,04-131,2004-06-09,9,10,0,0,7,0.7704372
0.7098788251503159,0.5039279463967927,2004,04-120,2004-03-19,1,2,0,0,0,0.3246198
0.7098788251503159,0.5039279463967927,2004,04-120,2004-03-26,2,3,0,0,0,0.3246198
0.7098788251503159,0.5039279463967927,2004,04-120,2004-04-02,3,4,0,0,0,0.3246198
0.6449794508125543,0.41599849197046407,2004,04-120,2004-04-09,4,5,0,0,0,0.3246198
0.6449794508125543,0.41599849197046407,2004,04-120,2004-04-16,5,6,0,0,0,0.3246198
0.5409506647854115,0.2926276217317787,2004,04-120,2004-04-23,6,7,0,0,0,0.3246198
0.5409506647854115,0.2926276217317787,2004,04-120,2004-04-30,7,8,0,0,0,0.3246198
0.5409506647854115,0.2926276217317787,2004,04-120,2004-05-07,8,9,0,0,0,0.3246198
0.5409506647854115,0.2926276217317787,2004,04-120,2004-05-11,9,10,0,0,0,0.3246198
0.5986604021200144,0.3583942770664973,2007,07-181,2007-04-03,1,2,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-04-10,2,3,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-04-17,3,4,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-04-24,4,5,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-05-01,5,6,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-05-08,6,7,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-05-15,7,8,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-05-22,8,9,0,0,0,0.734623
0.5023904043678165,0.2523961184008581,2007,07-181,2007-05-26,9,10,0,0,0,0.734623
0.5372647151468037,0.28865337414177616,2013,13-105,2013-03-21,1,2,0,0,3,0.3082637
0.5372647151468037,0.28865337414177616,2013,13-105,2013-03-28,2,3,0,0,3,0.3082637
0.6222951007715146,0.3872511924442295,2013,13-105,2013-04-04,3,4,0,0,3,0.3082637
0.5864199974171755,0.34388841337076015,2013,13-105,2013-04-11,4,5,0,1,3,0.3082637
0.5864199974171755,0.34388841337076015,2013,13-105,2013-04-12,5,6,1,1,3,0.3082637
0.5372647151468037,0.28865337414177616,2013,13-065,2013-03-18,1,2,0,0,3,0.2688022
0.5372647151468037,0.28865337414177616,2013,13-065,2013-03-25,2,3,0,0,3,0.2688022
0.5372647151468037,0.28865337414177616,2013,13-065,2013-04-01,3,4,0,0,3,0.2688022
0.6222951007715146,0.3872511924442295,2013,13-065,2013-04-08,4,5,0,0,3,0.2688022
0.5864199974171755,0.34388841337076015,2013,13-065,2013-04-15,5,6,0,1,3,0.2688022
0.5864199974171755,0.34388841337076015,2013,13-065,2013-04-22,6,7,1,0,3,0.2688022
0.540981411040539,0.2926608870914126,2013,13-065,2013-04-29,7,8,1,0,3,0.2688022
0.540981411040539,0.2926608870914126,2013,13-065,2013-05-06,8,9,1,0,3,0.2688022
0.5338036188348457,0.2849463034811773,2013,13-065,2013-05-10,9,10,1,1,3,0.2688022
1.95856323618153,3.8359699501218674,2008,08-415,2008-03-27,1,2,0,0,6,0.7724268
1.95856323618153,3.8359699501218674,2008,08-415,2008-04-03,2,3,0,0,6,0.7724268
1.95856323618153,3.8359699501218674,2008,08-415,2008-04-10,3,4,0,0,6,0.7724268
1.95856323618153,3.8359699501218674,2008,08-415,2008-04-17,4,5,0,0,6,0.7724268
1.95856323618153,3.8359699501218674,2008,08-415,2008-04-24,5,6,0,0,6,0.7724268
2.0684199089070985,4.27836091956325,2008,08-415,2008-05-01,6,7,0,0,6,0.7724268
2.5775505316815472,6.643766743371827,2008,08-415,2008-05-08,7,8,0,0,6,0.7724268
2.5775505316815472,6.643766743371827,2008,08-415,2008-05-15,8,9,0,0,6,0.7724268
2.5775505316815472,6.643766743371827,2008,08-415,2008-05-19,9,10,0,0,6,0.7724268
0.5056322199055533,0.2556639418066178,2012,12-1676,2012-06-20,1,2,0,0,0,0.6652092
0.5056322199055533,0.2556639418066178,2012,12-1676,2012-06-22,2,3,0,1,0,0.6652092
1.0676350376923078,1.1398445737082556,2012,12-515,2012-05-07,1,2,0,0,6,0.4350406
1.2012627095271955,1.4430320973006192,2012,12-515,2012-05-14,2,3,0,0,6,0.4350406
1.2012627095271955,1.4430320973006192,2012,12-515,2012-05-21,3,4,0,0,6,0.4350406
1.1443954024461416,1.3096408371398662,2012,12-515,2012-05-28,4,5,0,0,6,0.4350406
0.657265068582518,0.43199737037878205,2012,12-515,2012-06-04,5,6,0,1,6,0.4350406
0.5855142395953253,0.34282692476889204,2012,12-515,2012-06-11,6,7,1,0,6,0.4350406
0.5056322199055533,0.2556639418066178,2012,12-515,2012-06-18,7,8,1,0,6,0.4350406
0.5056322199055533,0.2556639418066178,2012,12-515,2012-06-25,8,9,1,0,6,0.4350406
0.5056322199055533,0.2556639418066178,2012,12-515,2012-06-29,9,10,1,1,6,0.4350406
0.7098788251503159,0.5039279463967927,2004,04-185,2004-04-02,1,2,0,0,4,0.5922053
0.6449794508125543,0.41599849197046407,2004,04-185,2004-04-09,2,3,0,0,4,0.5922053
0.6449794508125543,0.41599849197046407,2004,04-185,2004-04-16,3,4,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-185,2004-04-23,4,5,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-185,2004-04-30,5,6,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-185,2004-05-07,6,7,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-185,2004-05-14,7,8,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-185,2004-05-21,8,9,0,0,4,0.5922053
0.5409506647854115,0.2926276217317787,2004,04-185,2004-05-25,9,10,0,0,4,0.5922053
0.7098788251503159,0.5039279463967927,2004,04-216,2004-03-25,1,2,0,0,3,0.4258555
0.7098788251503159,0.5039279463967927,2004,04-216,2004-04-01,2,3,0,0,3,0.4258555
0.6449794508125543,0.41599849197046407,2004,04-216,2004-04-08,3,4,0,0,3,0.4258555
0.6449794508125543,0.41599849197046407,2004,04-216,2004-04-15,4,5,0,0,3,0.4258555
0.5409506647854115,0.2926276217317787,2004,04-216,2004-04-22,5,6,0,0,3,0.4258555
0.5409506647854115,0.2926276217317787,2004,04-216,2004-04-29,6,7,0,0,3,0.4258555
0.5409506647854115,0.2926276217317787,2004,04-216,2004-05-06,7,8,0,1,3,0.4258555
0.5409506647854115,0.2926276217317787,2004,04-216,2004-05-13,8,9,1,0,3,0.4258555
0.5409506647854115,0.2926276217317787,2004,04-216,2004-05-17,9,10,1,1,3,0.4258555
0.5023904043678165,0.2523961184008581,2007,07-769,2007-04-22,1,2,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-04-29,2,3,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-05-06,3,4,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-05-13,4,5,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-05-20,5,6,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-05-27,6,7,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-06-03,7,8,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-06-10,8,9,0,0,0,0.8159722
0.5023904043678165,0.2523961184008581,2007,07-769,2007-06-14,9,10,0,0,0,0.8159722
0.7098788251503159,0.5039279463967927,2004,04-088,2004-03-29,1,2,0,1,4,0.5090304
0.7098788251503159,0.5039279463967927,2004,04-088,2004-04-01,2,3,1,1,4,0.5090304
0.18987494414893602,0.036052494415561576,2005,05-1168,2005-07-10,1,2,0,0,3,0.9537466
0.18987494414893602,0.036052494415561576,2005,05-1168,2005-07-17,2,3,0,1,3,0.9537466
0.18987494414893602,0.036052494415561576,2005,05-1168,2005-07-24,3,4,1,0,3,0.9537466
0.18987494414893602,0.036052494415561576,2005,05-1168,2005-07-25,4,5,1,1,3,0.9537466
0.6449794508125543,0.41599849197046407,2004,04-250,2004-04-10,1,2,0,0,4,0.7324144
0.6449794508125543,0.41599849197046407,2004,04-250,2004-04-17,2,3,0,0,4,0.7324144
0.5409506647854115,0.2926276217317787,2004,04-250,2004-04-24,3,4,0,0,4,0.7324144
0.5409506647854115,0.2926276217317787,2004,04-250,2004-05-01,4,5,0,0,4,0.7324144
0.5409506647854115,0.2926276217317787,2004,04-250,2004-05-08,5,6,0,0,4,0.7324144
0.5409506647854115,0.2926276217317787,2004,04-250,2004-05-15,6,7,0,0,4,0.7324144
0.5409506647854115,0.2926276217317787,2004,04-250,2004-05-22,7,8,0,0,4,0.7324144
0.5409506647854115,0.2926276217317787,2004,04-250,2004-05-29,8,9,0,0,4,0.7324144
0.5409506647854115,0.2926276217317787,2004,04-250,2004-06-02,9,10,0,0,4,0.7324144
0.7098788251503159,0.5039279463967927,2004,04-571,2004-03-24,1,2,0,0,3,0.3864068
0.7098788251503159,0.5039279463967927,2004,04-571,2004-03-31,2,3,0,0,3,0.3864068
0.7098788251503159,0.5039279463967927,2004,04-571,2004-04-07,3,4,0,0,3,0.3864068
0.6449794508125543,0.41599849197046407,2004,04-571,2004-04-14,4,5,0,0,3,0.3864068
0.6449794508125543,0.41599849197046407,2004,04-571,2004-04-21,5,6,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-571,2004-04-28,6,7,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-571,2004-05-05,7,8,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-571,2004-05-12,8,9,0,0,3,0.3864068
0.5409506647854115,0.2926276217317787,2004,04-571,2004-05-16,9,10,0,0,3,0.3864068
0.7098788251503159,0.5039279463967927,2004,04-562,2004-03-30,1,2,0,0,4,0.5346958
0.7098788251503159,0.5039279463967927,2004,04-562,2004-04-06,2,3,0,0,4,0.5346958
0.6449794508125543,0.41599849197046407,2004,04-562,2004-04-13,3,4,0,0,4,0.5346958
0.6449794508125543,0.41599849197046407,2004,04-562,2004-04-20,4,5,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-562,2004-04-27,5,6,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-562,2004-05-04,6,7,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-562,2004-05-11,7,8,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-562,2004-05-18,8,9,0,0,4,0.5346958
0.5409506647854115,0.2926276217317787,2004,04-562,2004-05-22,9,10,0,0,4,0.5346958
0.7098788251503159,0.5039279463967927,2004,04-089,2004-03-29,1,2,0,1,4,0.5090304
0.7098788251503159,0.5039279463967927,2004,04-089,2004-04-05,2,3,1,0,4,0.5090304
0.6449794508125543,0.41599849197046407,2004,04-089,2004-04-12,3,4,1,0,4,0.5090304
0.6449794508125543,0.41599849197046407,2004,04-089,2004-04-19,4,5,1,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-089,2004-04-26,5,6,1,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-089,2004-05-03,6,7,1,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-089,2004-05-10,7,8,1,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-089,2004-05-17,8,9,1,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-089,2004-05-21,9,10,1,1,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-065,2004-04-22,1,2,0,1,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-065,2004-04-29,2,3,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-065,2004-05-06,3,4,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-065,2004-05-13,4,5,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-065,2004-05-20,5,6,1,0,7,0.7903993
0.5409506647854115,0.2926276217317787,2004,04-065,2004-05-27,6,7,1,0,7,0.7903993
0.45177661111942546,0.2041021063545526,2004,04-065,2004-06-03,7,8,1,0,7,0.7903993
0.3374608404751878,0.11387981885422016,2004,04-065,2004-06-10,8,9,1,0,7,0.7903993
0.3374608404751878,0.11387981885422016,2004,04-065,2004-06-14,9,10,1,1,7,0.7903993
0.7614988138784438,0.5798804435382767,2009,09-812,2009-03-24,1,2,0,0,6,0.5814455
0.9919944810755342,0.9840530504843185,2009,09-812,2009-03-31,2,3,0,0,6,0.5814455
0.9919944810755342,0.9840530504843185,2009,09-812,2009-04-07,3,4,0,0,6,0.5814455
0.9727311522387908,0.9462058945358056,2009,09-812,2009-04-14,4,5,0,0,6,0.5814455
0.9727311522387908,0.9462058945358056,2009,09-812,2009-04-21,5,6,0,0,6,0.5814455
0.9727311522387908,0.9462058945358056,2009,09-812,2009-04-28,6,7,0,0,6,0.5814455
0.9727311522387908,0.9462058945358056,2009,09-812,2009-05-05,7,8,0,0,6,0.5814455
0.9727311522387908,0.9462058945358056,2009,09-812,2009-05-12,8,9,0,0,6,0.5814455
0.6626547596248233,0.4391113304534324,2009,09-812,2009-05-16,9,10,0,0,6,0.5814455
0.7098788251503159,0.5039279463967927,2004,04-347,2004-03-23,1,2,0,0,3,0.3526616
0.7098788251503159,0.5039279463967927,2004,04-347,2004-03-30,2,3,0,0,3,0.3526616
0.7098788251503159,0.5039279463967927,2004,04-347,2004-04-06,3,4,0,0,3,0.3526616
0.6449794508125543,0.41599849197046407,2004,04-347,2004-04-13,4,5,0,0,3,0.3526616
0.6449794508125543,0.41599849197046407,2004,04-347,2004-04-20,5,6,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-347,2004-04-27,6,7,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-347,2004-05-04,7,8,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-347,2004-05-11,8,9,0,0,3,0.3526616
0.5409506647854115,0.2926276217317787,2004,04-347,2004-05-15,9,10,0,0,3,0.3526616
0.7098788251503159,0.5039279463967927,2004,04-017,2004-03-29,1,2,0,0,4,0.5090304
0.7098788251503159,0.5039279463967927,2004,04-017,2004-04-05,2,3,0,0,4,0.5090304
0.6449794508125543,0.41599849197046407,2004,04-017,2004-04-12,3,4,0,0,4,0.5090304
0.6449794508125543,0.41599849197046407,2004,04-017,2004-04-19,4,5,0,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-017,2004-04-26,5,6,0,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-017,2004-05-03,6,7,0,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-017,2004-05-10,7,8,0,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-017,2004-05-17,8,9,0,0,4,0.5090304
0.5409506647854115,0.2926276217317787,2004,04-017,2004-05-21,9,10,0,0,4,0.5090304
0.462953,0.214325480209,2010,10-264,2010-05-11,1,2,0,0,6,0.2754717
0.462953,0.214325480209,2010,10-264,2010-05-18,2,3,0,0,6,0.2754717
0.462953,0.214325480209,2010,10-264,2010-05-25,3,4,0,0,6,0.2754717
0.462953,0.214325480209,2010,10-264,2010-06-01,4,5,0,0,6,0.2754717
0.462953,0.214325480209,2010,10-264,2010-06-08,5,6,0,0,6,0.2754717
0.49827775316126277,0.2482807192954363,2010,10-264,2010-06-15,6,7,0,0,6,0.2754717
0.3875665871721413,0.150207859492261,2010,10-264,2010-06-22,7,8,0,0,6,0.2754717
0.3875665871721413,0.150207859492261,2010,10-264,2010-06-29,8,9,0,1,6,0.2754717
0.211974071428571,0.04493300695800492,2010,10-264,2010-07-03,9,10,1,1,6,0.2754717
0.5372647151468037,0.28865337414177616,2013,13-181,2013-03-24,1,2,0,0,3,0.356546
0.5372647151468037,0.28865337414177616,2013,13-181,2013-03-31,2,3,0,0,3,0.356546
0.6222951007715146,0.3872511924442295,2013,13-181,2013-04-07,3,4,0,0,3,0.356546
0.5864199974171755,0.34388841337076015,2013,13-181,2013-04-14,4,5,0,0,3,0.356546
0.5864199974171755,0.34388841337076015,2013,13-181,2013-04-21,5,6,0,0,3,0.356546
0.540981411040539,0.2926608870914126,2013,13-181,2013-04-28,6,7,0,0,3,0.356546
0.540981411040539,0.2926608870914126,2013,13-181,2013-05-05,7,8,0,0,3,0.356546
0.5338036188348457,0.2849463034811773,2013,13-181,2013-05-12,8,9,0,0,3,0.356546
0.45520862758933434,0.2072148946317653,2013,13-181,2013-05-16,9,10,0,0,3,0.356546
0.5986604021200144,0.3583942770664973,2007,07-737,2007-04-05,1,2,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-04-12,2,3,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-04-19,3,4,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-04-26,4,5,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-05-03,5,6,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-05-10,6,7,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-05-17,7,8,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-05-24,8,9,0,0,6,0.6875
0.5023904043678165,0.2523961184008581,2007,07-737,2007-05-28,9,10,0,0,6,0.6875
0.5986604021200144,0.3583942770664973,2007,07-459,2007-03-20,1,2,0,0,3,0.453373
0.5986604021200144,0.3583942770664973,2007,07-459,2007-03-27,2,3,0,1,3,0.453373
