RefittedChl,RefittedChl_2,PROPORTIONALRANK,HatchAsync,Chl,Chl_2,SST,SST_2,Event,BroodReduction,NIDO,WORKYEAR,DATE,Time0,Time
-0.2642596561426168,0.06983316586461408,0.2220166,8,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,1,0,05-408,2005,2005-07-19,8,9
-0.2642596561426168,0.06983316586461408,0.2220166,8,0.18987494414893602,0.036052494415561576,29.384711199999998,863.4612523074053,1,1,05-408,2005,2005-07-23,9,10
-0.21767095707540668,0.04738064555412354,0.1178121,3,0.358219151327955,0.12832096037812032,27.526420351666665,757.7038173766488,0,0,03-108,2003,2003-05-05,1,2
-0.21767095707540668,0.04738064555412354,0.1178121,3,0.358219151327955,0.12832096037812032,27.526420351666665,757.7038173766488,0,0,03-108,2003,2003-05-12,2,3
-0.21767095707540668,0.04738064555412354,0.1178121,3,0.358219151327955,0.12832096037812032,27.641604106,764.058277552836,0,0,03-108,2003,2003-05-19,3,4
-0.24350453645638018,0.059294459274836585,0.1178121,3,0.358219151327955,0.12832096037812032,28.17356420666667,793.7497201071693,0,1,03-108,2003,2003-05-26,4,5
-0.25099595637064365,0.06299897011441405,0.1178121,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,1,0,03-108,2003,2003-06-02,5,6
-0.25099595637064365,0.06299897011441405,0.1178121,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,1,0,03-108,2003,2003-06-09,6,7
-0.25099595637064365,0.06299897011441405,0.1178121,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,1,0,03-108,2003,2003-06-16,7,8
-0.25099595637064365,0.06299897011441405,0.1178121,3,0.313788960526316,0.09846351174818589,28.85918534,832.852578488471,1,0,03-108,2003,2003-06-23,8,9
-0.25099595637064365,0.06299897011441405,0.1178121,3,0.2540030755131965,0.06451756237016261,28.85918534,832.852578488471,1,1,03-108,2003,2003-06-27,9,10
-0.048928559533372266,0.002394003938010754,0.6511407,0,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-832,2004,2004-03-31,1,2
-0.048928559533372266,0.002394003938010754,0.6511407,0,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-832,2004,2004-04-07,2,3
-0.048928559533372266,0.002394003938010754,0.6511407,0,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-832,2004,2004-04-14,3,4
-0.16348338010551147,0.026726815570723143,0.6511407,0,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,1,04-832,2004,2004-04-21,4,5
-0.16348338010551147,0.026726815570723143,0.6511407,0,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,1,0,04-832,2004,2004-04-28,5,6
-0.16348338010551147,0.026726815570723143,0.6511407,0,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,1,0,04-832,2004,2004-05-05,6,7
-0.17963397077335616,0.03226836345580297,0.6511407,0,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-832,2004,2004-05-12,7,8
-0.17963397077335616,0.03226836345580297,0.6511407,0,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-832,2004,2004-05-19,8,9
-0.20552214547367223,0.04223935228010129,0.6511407,0,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,1,1,04-832,2004,2004-05-23,9,10
-0.048928559533372266,0.002394003938010754,0.4510456,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-372,2004,2004-03-26,1,2
-0.048928559533372266,0.002394003938010754,0.4510456,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-372,2004,2004-04-02,2,3
-0.048928559533372266,0.002394003938010754,0.4510456,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-372,2004,2004-04-09,3,4
-0.16348338010551147,0.026726815570723143,0.4510456,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-372,2004,2004-04-16,4,5
-0.16348338010551147,0.026726815570723143,0.4510456,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-372,2004,2004-04-23,5,6
-0.16348338010551147,0.026726815570723143,0.4510456,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-372,2004,2004-04-30,6,7
-0.17963397077335616,0.03226836345580297,0.4510456,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-372,2004,2004-05-07,7,8
-0.17963397077335616,0.03226836345580297,0.4510456,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-372,2004,2004-05-14,8,9
-0.17963397077335616,0.03226836345580297,0.4510456,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-372,2004,2004-05-18,9,10
-0.048928559533372266,0.002394003938010754,0.4510456,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-374,2004,2004-03-26,1,2
-0.048928559533372266,0.002394003938010754,0.4510456,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-374,2004,2004-04-02,2,3
-0.048928559533372266,0.002394003938010754,0.4510456,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-374,2004,2004-04-09,3,4
-0.16348338010551147,0.026726815570723143,0.4510456,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-374,2004,2004-04-16,4,5
-0.16348338010551147,0.026726815570723143,0.4510456,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-374,2004,2004-04-23,5,6
-0.16348338010551147,0.026726815570723143,0.4510456,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-374,2004,2004-04-30,6,7
-0.17963397077335616,0.03226836345580297,0.4510456,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-374,2004,2004-05-07,7,8
-0.17963397077335616,0.03226836345580297,0.4510456,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-374,2004,2004-05-14,8,9
-0.17963397077335616,0.03226836345580297,0.4510456,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-374,2004,2004-05-18,9,10
-0.21767095707540668,0.04738064555412354,0.08485273,3,0.358219151327955,0.12832096037812032,27.526420351666665,757.7038173766488,0,0,03-098,2003,2003-05-04,3,4
-0.21767095707540668,0.04738064555412354,0.08485273,3,0.358219151327955,0.12832096037812032,27.526420351666665,757.7038173766488,0,0,03-098,2003,2003-05-11,4,5
-0.21767095707540668,0.04738064555412354,0.08485273,3,0.358219151327955,0.12832096037812032,27.641604106,764.058277552836,0,0,03-098,2003,2003-05-18,5,6
-0.24350453645638018,0.059294459274836585,0.08485273,3,0.358219151327955,0.12832096037812032,28.17356420666667,793.7497201071693,0,0,03-098,2003,2003-05-25,6,7
-0.25099595637064365,0.06299897011441405,0.08485273,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,0,0,03-098,2003,2003-06-01,7,8
-0.25099595637064365,0.06299897011441405,0.08485273,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,0,0,03-098,2003,2003-06-08,8,9
-0.25099595637064365,0.06299897011441405,0.08485273,3,0.358219151327955,0.12832096037812032,28.85918534,832.852578488471,0,0,03-098,2003,2003-06-12,9,10
-0.15778632160402548,0.024896523285328955,0.5957341,9,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-729,2007,2007-04-02,1,2
-0.15778632160402548,0.024896523285328955,0.5957341,9,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,1,07-729,2007,2007-04-09,2,3
-0.1911607382220511,0.03654242783759955,0.5957341,9,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,1,0,07-729,2007,2007-04-16,3,4
-0.1911607382220511,0.03654242783759955,0.5957341,9,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,1,0,07-729,2007,2007-04-23,4,5
-0.1911607382220511,0.03654242783759955,0.5957341,9,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,1,0,07-729,2007,2007-04-30,5,6
-0.21511809286769373,0.0462757938790337,0.5957341,9,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,1,0,07-729,2007,2007-05-07,6,7
-0.21511809286769373,0.0462757938790337,0.5957341,9,0.5023904043678165,0.2523961184008581,27.1737908375,738.414908480199,1,0,07-729,2007,2007-05-14,7,8
-0.21511809286769373,0.0462757938790337,0.5957341,9,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,1,0,07-729,2007,2007-05-21,8,9
-0.21511809286769373,0.0462757938790337,0.5957341,9,0.5023904043678165,0.2523961184008581,28.071631053333334,788.0164699944684,1,1,07-729,2007,2007-05-25,9,10
-0.048928559533372266,0.002394003938010754,0.6511407,4,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-943,2004,2004-04-04,1,2
-0.048928559533372266,0.002394003938010754,0.6511407,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-943,2004,2004-04-11,2,3
-0.16348338010551147,0.026726815570723143,0.6511407,4,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-943,2004,2004-04-18,3,4
-0.16348338010551147,0.026726815570723143,0.6511407,4,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-943,2004,2004-04-25,4,5
-0.16348338010551147,0.026726815570723143,0.6511407,4,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-943,2004,2004-05-02,5,6
-0.17963397077335616,0.03226836345580297,0.6511407,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-943,2004,2004-05-09,6,7
-0.17963397077335616,0.03226836345580297,0.6511407,4,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-943,2004,2004-05-16,7,8
-0.20552214547367223,0.04223935228010129,0.6511407,4,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-943,2004,2004-05-23,8,9
-0.20552214547367223,0.04223935228010129,0.6511407,4,0.5409506647854115,0.2926276217317787,28.06171538,787.4598700681285,0,0,04-943,2004,2004-05-27,9,10
-0.048928559533372266,0.002394003938010754,0.3526616,10,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-400,2004,2004-03-30,1,2
-0.048928559533372266,0.002394003938010754,0.3526616,10,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,1,04-400,2004,2004-04-06,2,3
-0.048928559533372266,0.002394003938010754,0.3526616,10,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,1,0,04-400,2004,2004-04-13,3,4
-0.16348338010551147,0.026726815570723143,0.3526616,10,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,1,0,04-400,2004,2004-04-20,4,5
-0.16348338010551147,0.026726815570723143,0.3526616,10,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,1,0,04-400,2004,2004-04-27,5,6
-0.16348338010551147,0.026726815570723143,0.3526616,10,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,1,0,04-400,2004,2004-05-04,6,7
-0.17963397077335616,0.03226836345580297,0.3526616,10,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-400,2004,2004-05-11,7,8
-0.17963397077335616,0.03226836345580297,0.3526616,10,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,0,04-400,2004,2004-05-18,8,9
-0.20552214547367223,0.04223935228010129,0.3526616,10,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,1,1,04-400,2004,2004-05-22,9,10
-0.13991421064606116,0.019575986340710373,0.2956349,4,0.7327718288748297,0.5369545531925627,25.269411202,638.5431424957632,0,0,07-516,2007,2007-03-15,1,2
-0.13205252475057463,0.017437869293001125,0.2956349,4,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-516,2007,2007-03-22,2,3
-0.07516542579120165,0.005649841234372643,0.2956349,4,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-516,2007,2007-03-29,3,4
-0.15778632160402548,0.024896523285328955,0.2956349,4,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,1,07-516,2007,2007-04-05,4,5
-0.15778632160402548,0.024896523285328955,0.2956349,4,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,1,0,07-516,2007,2007-04-12,5,6
-0.1911607382220511,0.03654242783759955,0.2956349,4,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,1,0,07-516,2007,2007-04-19,6,7
-0.1911607382220511,0.03654242783759955,0.2956349,4,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,1,0,07-516,2007,2007-04-26,7,8
-0.1911607382220511,0.03654242783759955,0.2956349,4,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,1,0,07-516,2007,2007-05-03,8,9
-0.21511809286769373,0.0462757938790337,0.2956349,4,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,1,1,07-516,2007,2007-05-07,9,10
-0.22401002464308598,0.05018049114059599,0.1780759,3,0.44651000918367345,0.19937118830120415,26.19600163333333,686.2305015736026,0,0,05-858,2005,2005-05-22,1,2
-0.2058350803323043,0.04236808029540617,0.1780759,3,0.44651000918367345,0.19937118830120415,27.60962832,762.291575968546,0,0,05-858,2005,2005-05-29,2,3
-0.2228898797797763,0.049679898508243135,0.1780759,3,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,0,0,05-858,2005,2005-06-05,3,4
-0.2228898797797763,0.049679898508243135,0.1780759,3,0.44651000918367345,0.19937118830120415,27.89664095,778.2225762932168,0,0,05-858,2005,2005-06-12,4,5
-0.2290242575755309,0.052452110558023124,0.1780759,3,0.304920430909091,0.09297646918578573,27.89664095,778.2225762932168,0,0,05-858,2005,2005-06-19,5,6
-0.2290242575755309,0.052452110558023124,0.1780759,3,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,0,0,05-858,2005,2005-06-26,6,7
-0.2290242575755309,0.052452110558023124,0.1780759,3,0.304920430909091,0.09297646918578573,27.926948418000002,779.9144479416328,0,0,05-858,2005,2005-07-03,7,8
-0.2290242575755309,0.052452110558023124,0.1780759,3,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,0,0,05-858,2005,2005-07-10,8,9
-0.2290242575755309,0.052452110558023124,0.1780759,3,0.18987494414893602,0.036052494415561576,27.926948418000002,779.9144479416328,0,0,05-858,2005,2005-07-14,9,10
-0.048928559533372266,0.002394003938010754,0.3864068,3,0.7098788251503159,0.5039279463967927,25.40272533,645.2984541914236,0,0,04-770,2004,2004-03-24,1,2
-0.048928559533372266,0.002394003938010754,0.3864068,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-770,2004,2004-03-31,2,3
-0.048928559533372266,0.002394003938010754,0.3864068,3,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-770,2004,2004-04-07,3,4
-0.048928559533372266,0.002394003938010754,0.3864068,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-770,2004,2004-04-14,4,5
-0.16348338010551147,0.026726815570723143,0.3864068,3,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-770,2004,2004-04-21,5,6
-0.16348338010551147,0.026726815570723143,0.3864068,3,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-770,2004,2004-04-28,6,7
-0.16348338010551147,0.026726815570723143,0.3864068,3,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-770,2004,2004-05-05,7,8
-0.17963397077335616,0.03226836345580297,0.3864068,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-770,2004,2004-05-12,8,9
-0.17963397077335616,0.03226836345580297,0.3864068,3,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-770,2004,2004-05-16,9,10
-0.13205252475057463,0.017437869293001125,0.4136905,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-593,2007,2007-03-21,1,2
-0.07516542579120165,0.005649841234372643,0.4136905,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-593,2007,2007-03-28,2,3
-0.15778632160402548,0.024896523285328955,0.4136905,6,0.5986604021200144,0.3583942770664973,25.798662336666666,665.5709783613431,0,0,07-593,2007,2007-04-04,3,4
-0.15778632160402548,0.024896523285328955,0.4136905,6,0.5023904043678165,0.2523961184008581,25.798662336666666,665.5709783613431,0,0,07-593,2007,2007-04-11,4,5
-0.1911607382220511,0.03654242783759955,0.4136905,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-593,2007,2007-04-18,5,6
-0.1911607382220511,0.03654242783759955,0.4136905,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-593,2007,2007-04-25,6,7
-0.1911607382220511,0.03654242783759955,0.4136905,6,0.5023904043678165,0.2523961184008581,25.88440299,670.002318148721,0,0,07-593,2007,2007-05-02,7,8
-0.21511809286769373,0.0462757938790337,0.4136905,6,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-593,2007,2007-05-09,8,9
-0.21511809286769373,0.0462757938790337,0.4136905,6,0.5023904043678165,0.2523961184008581,26.711822559999998,713.5214644769248,0,0,07-593,2007,2007-05-13,9,10
-0.048928559533372266,0.002394003938010754,0.5090304,2,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-810,2004,2004-03-27,1,2
-0.048928559533372266,0.002394003938010754,0.5090304,2,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-810,2004,2004-04-03,2,3
-0.048928559533372266,0.002394003938010754,0.5090304,2,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-810,2004,2004-04-10,3,4
-0.16348338010551147,0.026726815570723143,0.5090304,2,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-810,2004,2004-04-17,4,5
-0.16348338010551147,0.026726815570723143,0.5090304,2,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-810,2004,2004-04-24,5,6
-0.16348338010551147,0.026726815570723143,0.5090304,2,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-810,2004,2004-05-01,6,7
-0.17963397077335616,0.03226836345580297,0.5090304,2,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-810,2004,2004-05-08,7,8
-0.17963397077335616,0.03226836345580297,0.5090304,2,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-810,2004,2004-05-15,8,9
-0.17963397077335616,0.03226836345580297,0.5090304,2,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-810,2004,2004-05-19,9,10
-0.12344791641126948,0.015239388066283777,0.7574305,4,0.870756937815976,0.7582176447546555,25.00995375,625.4977865771391,0,0,06-786,2006,2006-03-17,1,2
-0.12344791641126948,0.015239388066283777,0.7574305,4,0.870756937815976,0.7582176447546555,25.00995375,625.4977865771391,0,0,06-786,2006,2006-03-24,2,3
