Wind,Wind_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
3.2349029083333334,10.464596826343458,1998,98-721,1998-06-24,3,4,1,0,6,0.7367697
3.2349029083333334,10.464596826343458,1998,98-721,1998-07-01,4,5,1,1,6,0.7367697
2.5860634164,6.68772399364244,1995,95-602,1995-05-29,1,2,0,0,6,0.4905897
2.5860634164,6.68772399364244,1995,95-602,1995-06-05,2,3,0,0,6,0.4905897
2.717464115,7.384611216312733,1995,95-602,1995-06-12,3,4,0,0,6,0.4905897
2.717464115,7.384611216312733,1995,95-602,1995-06-19,4,5,0,0,6,0.4905897
2.717464115,7.384611216312733,1995,95-602,1995-06-26,5,6,0,1,6,0.4905897
2.8136942368571427,7.916875258523099,1995,95-602,1995-07-03,6,7,1,0,6,0.4905897
3.4252873564,11.7325934739137,1995,95-602,1995-07-10,7,8,1,0,6,0.4905897
3.4252873564,11.7325934739137,1995,95-602,1995-07-17,8,9,1,0,6,0.4905897
3.4252873564,11.7325934739137,1995,95-602,1995-07-21,9,10,1,1,6,0.4905897
4.0131278682,16.105195286523475,1995,95-280,1995-04-29,1,2,0,0,3,0.1223338
4.0131278682,16.105195286523475,1995,95-280,1995-05-06,2,3,0,0,3,0.1223338
4.0131278682,16.105195286523475,1995,95-280,1995-05-13,3,4,0,0,3,0.1223338
3.4625468163333335,11.989230455300104,1995,95-280,1995-05-20,4,5,0,0,3,0.1223338
3.4625468163333335,11.989230455300104,1995,95-280,1995-05-27,5,6,0,0,3,0.1223338
2.5860634164,6.68772399364244,1995,95-280,1995-06-03,6,7,0,0,3,0.1223338
2.5860634164,6.68772399364244,1995,95-280,1995-06-10,7,8,0,0,3,0.1223338
2.717464115,7.384611216312733,1995,95-280,1995-06-17,8,9,0,0,3,0.1223338
2.717464115,7.384611216312733,1995,95-280,1995-06-21,9,10,0,0,3,0.1223338
5.54940476175,30.795893209733574,2004,04-1092,2004-04-06,1,2,0,0,4,0.6806084
5.54940476175,30.795893209733574,2004,04-1092,2004-04-13,2,3,0,0,4,0.6806084
5.54940476175,30.795893209733574,2004,04-1092,2004-04-20,3,4,0,0,4,0.6806084
5.54940476175,30.795893209733574,2004,04-1092,2004-04-27,4,5,0,0,4,0.6806084
5.54940476175,30.795893209733574,2004,04-1092,2004-05-04,5,6,0,1,4,0.6806084
5.54940476175,30.795893209733574,2004,04-1092,2004-05-11,6,7,1,0,4,0.6806084
5.54940476175,30.795893209733574,2004,04-1092,2004-05-18,7,8,1,0,4,0.6806084
5.54940476175,30.795893209733574,2004,04-1092,2004-05-25,8,9,1,0,4,0.6806084
5.2138100524999995,27.18381526355005,2004,04-1092,2004-05-29,9,10,1,1,4,0.6806084
4.674603174666666,21.851914840603676,2001,01-566,2001-02-27,1,2,0,0,0,0.2843176
4.674603174666666,21.851914840603676,2001,01-566,2001-03-03,2,3,0,1,0,0.2843176
4.0131278682,16.105195286523475,1995,95-285,1995-04-18,1,2,0,0,3,0.06649937
4.0131278682,16.105195286523475,1995,95-285,1995-04-25,2,3,0,0,3,0.06649937
4.0131278682,16.105195286523475,1995,95-285,1995-05-02,3,4,0,0,3,0.06649937
4.0131278682,16.105195286523475,1995,95-285,1995-05-09,4,5,0,0,3,0.06649937
3.4625468163333335,11.989230455300104,1995,95-285,1995-05-16,5,6,0,0,3,0.06649937
3.4625468163333335,11.989230455300104,1995,95-285,1995-05-23,6,7,0,0,3,0.06649937
2.5860634164,6.68772399364244,1995,95-285,1995-05-30,7,8,0,0,3,0.06649937
2.5860634164,6.68772399364244,1995,95-285,1995-06-06,8,9,0,0,3,0.06649937
2.5860634164,6.68772399364244,1995,95-285,1995-06-10,9,10,0,0,3,0.06649937
3.4625468163333335,11.989230455300104,1995,95-410,1995-05-21,1,2,0,0,3,0.261606
2.5860634164,6.68772399364244,1995,95-410,1995-05-28,2,3,0,0,3,0.261606
2.5860634164,6.68772399364244,1995,95-410,1995-06-04,3,4,0,0,3,0.261606
2.717464115,7.384611216312733,1995,95-410,1995-06-11,4,5,0,0,3,0.261606
2.717464115,7.384611216312733,1995,95-410,1995-06-18,5,6,0,0,3,0.261606
2.717464115,7.384611216312733,1995,95-410,1995-06-25,6,7,0,1,3,0.261606
2.8136942368571427,7.916875258523099,1995,95-410,1995-07-02,7,8,1,0,3,0.261606
3.4252873564,11.7325934739137,1995,95-410,1995-07-09,8,9,1,0,3,0.261606
3.4252873564,11.7325934739137,1995,95-410,1995-07-13,9,10,1,1,3,0.261606
3.4625468163333335,11.989230455300104,1995,95-422,1995-05-21,1,2,0,0,3,0.2760351
2.5860634164,6.68772399364244,1995,95-422,1995-05-28,2,3,0,0,3,0.2760351
2.5860634164,6.68772399364244,1995,95-422,1995-06-04,3,4,0,0,3,0.2760351
2.717464115,7.384611216312733,1995,95-422,1995-06-11,4,5,0,0,3,0.2760351
2.717464115,7.384611216312733,1995,95-422,1995-06-18,5,6,0,0,3,0.2760351
2.717464115,7.384611216312733,1995,95-422,1995-06-25,6,7,0,0,3,0.2760351
2.8136942368571427,7.916875258523099,1995,95-422,1995-07-02,7,8,0,0,3,0.2760351
3.4252873564,11.7325934739137,1995,95-422,1995-07-09,8,9,0,0,3,0.2760351
3.4252873564,11.7325934739137,1995,95-422,1995-07-13,9,10,0,0,3,0.2760351
4.0131278682,16.105195286523475,1995,95-123,1995-04-23,1,2,0,0,6,0.07841907
4.0131278682,16.105195286523475,1995,95-123,1995-04-30,2,3,0,0,6,0.07841907
4.0131278682,16.105195286523475,1995,95-123,1995-05-07,3,4,0,0,6,0.07841907
3.4625468163333335,11.989230455300104,1995,95-123,1995-05-14,4,5,0,0,6,0.07841907
3.4625468163333335,11.989230455300104,1995,95-123,1995-05-21,5,6,0,1,6,0.07841907
2.5860634164,6.68772399364244,1995,95-123,1995-05-28,6,7,1,0,6,0.07841907
2.5860634164,6.68772399364244,1995,95-123,1995-06-04,7,8,1,0,6,0.07841907
2.717464115,7.384611216312733,1995,95-123,1995-06-11,8,9,1,0,6,0.07841907
2.717464115,7.384611216312733,1995,95-123,1995-06-15,9,10,1,1,6,0.07841907
6.2514204545,39.08025769894098,2000,00-700,2000-03-24,1,2,0,0,3,0.7119222
6.2514204545,39.08025769894098,2000,00-700,2000-03-31,2,3,0,0,3,0.7119222
6.2514204545,39.08025769894098,2000,00-700,2000-04-07,3,4,0,0,3,0.7119222
6.2514204545,39.08025769894098,2000,00-700,2000-04-14,4,5,0,1,3,0.7119222
6.2514204545,39.08025769894098,2000,00-700,2000-04-21,5,6,1,0,3,0.7119222
3.7271041872,13.891305622243774,2000,00-700,2000-04-28,6,7,1,0,3,0.7119222
3.428571429,11.7551020437551,2000,00-700,2000-05-05,7,8,1,0,3,0.7119222
3.428571429,11.7551020437551,2000,00-700,2000-05-12,8,9,1,0,3,0.7119222
3.669947327,13.468513382954445,2000,00-700,2000-05-16,9,10,1,1,3,0.7119222
2.5860634164,6.68772399364244,1995,95-561,1995-05-29,1,2,0,0,6,0.4309912
2.5860634164,6.68772399364244,1995,95-561,1995-06-05,2,3,0,0,6,0.4309912
2.717464115,7.384611216312733,1995,95-561,1995-06-12,3,4,0,0,6,0.4309912
2.717464115,7.384611216312733,1995,95-561,1995-06-19,4,5,0,1,6,0.4309912
2.717464115,7.384611216312733,1995,95-561,1995-06-26,5,6,1,0,6,0.4309912
2.8136942368571427,7.916875258523099,1995,95-561,1995-07-03,6,7,1,0,6,0.4309912
3.4252873564,11.7325934739137,1995,95-561,1995-07-10,7,8,1,0,6,0.4309912
3.4252873564,11.7325934739137,1995,95-561,1995-07-17,8,9,1,0,6,0.4309912
3.4252873564,11.7325934739137,1995,95-561,1995-07-21,9,10,1,1,6,0.4309912
4.0131278682,16.105195286523475,1995,95-246,1995-05-08,1,2,0,0,6,0.1449184
3.4625468163333335,11.989230455300104,1995,95-246,1995-05-15,2,3,0,0,6,0.1449184
3.4625468163333335,11.989230455300104,1995,95-246,1995-05-22,3,4,0,0,6,0.1449184
2.5860634164,6.68772399364244,1995,95-246,1995-05-29,4,5,0,1,6,0.1449184
2.5860634164,6.68772399364244,1995,95-246,1995-06-05,5,6,1,0,6,0.1449184
2.717464115,7.384611216312733,1995,95-246,1995-06-12,6,7,1,0,6,0.1449184
2.717464115,7.384611216312733,1995,95-246,1995-06-19,7,8,1,0,6,0.1449184
2.717464115,7.384611216312733,1995,95-246,1995-06-26,8,9,1,0,6,0.1449184
2.717464115,7.384611216312733,1995,95-246,1995-06-30,9,10,1,1,6,0.1449184
3.4625468163333335,11.989230455300104,1995,95-344,1995-05-21,1,2,0,0,3,0.261606
2.5860634164,6.68772399364244,1995,95-344,1995-05-28,2,3,0,0,3,0.261606
2.5860634164,6.68772399364244,1995,95-344,1995-06-04,3,4,0,0,3,0.261606
2.717464115,7.384611216312733,1995,95-344,1995-06-11,4,5,0,1,3,0.261606
2.717464115,7.384611216312733,1995,95-344,1995-06-18,5,6,1,1,3,0.261606
5.6181264368,31.563344659871063,1998,98-525,1998-03-17,1,2,0,1,3,0.3986254
5.6181264368,31.563344659871063,1998,98-525,1998-03-24,2,3,1,0,3,0.3986254
3.9326831998,15.465997149989168,1998,98-525,1998-03-27,3,4,1,1,3,0.3986254
3.8146553818333335,14.551595682150015,1996,96-597,1996-03-19,1,2,0,0,6,0.4415584
3.8146553818333335,14.551595682150015,1996,96-597,1996-03-26,2,3,0,0,6,0.4415584
3.8146553818333335,14.551595682150015,1996,96-597,1996-04-02,3,4,0,0,6,0.4415584
3.8146553818333335,14.551595682150015,1996,96-597,1996-04-09,4,5,0,0,6,0.4415584
3.8146553818333335,14.551595682150015,1996,96-597,1996-04-16,5,6,0,0,6,0.4415584
3.4924682482,12.197334464685175,1996,96-597,1996-04-23,6,7,0,0,6,0.4415584
3.4084836676,11.617760912295948,1996,96-597,1996-04-30,7,8,0,0,6,0.4415584
3.4084836676,11.617760912295948,1996,96-597,1996-05-07,8,9,0,0,6,0.4415584
3.4084836676,11.617760912295948,1996,96-597,1996-05-11,9,10,0,0,6,0.4415584
2.5860634164,6.68772399364244,1995,95-581,1995-06-01,1,2,0,0,6,0.4309912
2.5860634164,6.68772399364244,1995,95-581,1995-06-08,2,3,0,0,6,0.4309912
2.717464115,7.384611216312733,1995,95-581,1995-06-15,3,4,0,0,6,0.4309912
2.717464115,7.384611216312733,1995,95-581,1995-06-22,4,5,0,0,6,0.4309912
2.717464115,7.384611216312733,1995,95-581,1995-06-29,5,6,0,0,6,0.4309912
2.8136942368571427,7.916875258523099,1995,95-581,1995-07-06,6,7,0,0,6,0.4309912
3.4252873564,11.7325934739137,1995,95-581,1995-07-13,7,8,0,0,6,0.4309912
3.4252873564,11.7325934739137,1995,95-581,1995-07-20,8,9,0,0,6,0.4309912
3.4252873564,11.7325934739137,1995,95-581,1995-07-24,9,10,0,0,6,0.4309912
3.4625468163333335,11.989230455300104,1995,95-433,1995-05-21,1,2,0,0,6,0.2760351
2.5860634164,6.68772399364244,1995,95-433,1995-05-28,2,3,0,0,6,0.2760351
2.5860634164,6.68772399364244,1995,95-433,1995-06-04,3,4,0,0,6,0.2760351
2.717464115,7.384611216312733,1995,95-433,1995-06-11,4,5,0,1,6,0.2760351
2.717464115,7.384611216312733,1995,95-433,1995-06-15,5,6,1,1,6,0.2760351
5.54940476175,30.795893209733574,2004,04-047,2004-04-26,1,2,0,1,8,0.8022814
5.54940476175,30.795893209733574,2004,04-047,2004-05-03,2,3,1,0,8,0.8022814
5.54940476175,30.795893209733574,2004,04-047,2004-05-10,3,4,1,0,8,0.8022814
5.54940476175,30.795893209733574,2004,04-047,2004-05-17,4,5,1,0,8,0.8022814
5.54940476175,30.795893209733574,2004,04-047,2004-05-24,5,6,1,0,8,0.8022814
5.2138100524999995,27.18381526355005,2004,04-047,2004-05-30,6,7,1,1,8,0.8022814
4.3142857145,18.61306122633878,2012,12-573,2012-05-20,1,2,0,0,0,0.532792
4.3142857145,18.61306122633878,2012,12-573,2012-05-27,2,3,0,0,0,0.532792
3.8304261198333336,14.672164259501448,2012,12-573,2012-06-03,3,4,0,0,0,0.532792
3.8304261198333336,14.672164259501448,2012,12-573,2012-06-10,4,5,0,0,0,0.532792
2.3399689543333335,5.475454707243834,2012,12-573,2012-06-17,5,6,0,0,0,0.532792
3.5611764706,12.681977854755072,2012,12-573,2012-06-24,6,7,0,0,0,0.532792
3.5611764706,12.681977854755072,2012,12-573,2012-07-01,7,8,0,0,0,0.532792
3.788674068,14.35405119353567,2012,12-573,2012-07-08,8,9,0,0,0,0.532792
3.788674068,14.35405119353567,2012,12-573,2012-07-12,9,10,0,0,0,0.532792
6.486167933,42.07037445507749,2001,01-786,2001-05-04,1,2,0,0,9,0.5134923
6.486167933,42.07037445507749,2001,01-786,2001-05-11,2,3,0,0,9,0.5134923
6.486167933,42.07037445507749,2001,01-786,2001-05-18,3,4,0,0,9,0.5134923
6.486167933,42.07037445507749,2001,01-786,2001-05-25,4,5,0,0,9,0.5134923
6.486167933,42.07037445507749,2001,01-786,2001-06-01,5,6,0,0,9,0.5134923
6.486167933,42.07037445507749,2001,01-786,2001-06-08,6,7,0,0,9,0.5134923
3.481308411,12.119508252499346,2001,01-786,2001-06-15,7,8,0,0,9,0.5134923
2.8763789582,8.273555911175718,2001,01-786,2001-06-22,8,9,0,0,9,0.5134923
2.8763789582,8.273555911175718,2001,01-786,2001-06-26,9,10,0,0,9,0.5134923
4.666666666666667,21.777777777777782,2009,09-150,2009-03-10,1,2,0,0,3,0.4595469
4.666666666666667,21.777777777777782,2009,09-150,2009-03-17,2,3,0,0,3,0.4595469
4.666666666666667,21.777777777777782,2009,09-150,2009-03-24,3,4,0,0,3,0.4595469
4.666666666666667,21.777777777777782,2009,09-150,2009-03-31,4,5,0,0,3,0.4595469
4.666666666666667,21.777777777777782,2009,09-150,2009-04-07,5,6,0,0,3,0.4595469
4.666666666666667,21.777777777777782,2009,09-150,2009-04-14,6,7,0,0,3,0.4595469
4.666666666666667,21.777777777777782,2009,09-150,2009-04-21,7,8,0,0,3,0.4595469
4.666666666666667,21.777777777777782,2009,09-150,2009-04-28,8,9,0,0,3,0.4595469
3.429552671333333,11.761831525449601,2009,09-150,2009-05-02,9,10,0,0,3,0.4595469
5.54940476175,30.795893209733574,2004,04-928,2004-04-04,1,2,0,0,4,0.6511407
5.54940476175,30.795893209733574,2004,04-928,2004-04-11,2,3,0,0,4,0.6511407
5.54940476175,30.795893209733574,2004,04-928,2004-04-18,3,4,0,0,4,0.6511407
5.54940476175,30.795893209733574,2004,04-928,2004-04-25,4,5,0,0,4,0.6511407
5.54940476175,30.795893209733574,2004,04-928,2004-05-02,5,6,0,0,4,0.6511407
5.54940476175,30.795893209733574,2004,04-928,2004-05-09,6,7,0,0,4,0.6511407
5.54940476175,30.795893209733574,2004,04-928,2004-05-16,7,8,0,0,4,0.6511407
5.54940476175,30.795893209733574,2004,04-928,2004-05-23,8,9,0,0,4,0.6511407
5.2138100524999995,27.18381526355005,2004,04-928,2004-05-27,9,10,0,0,4,0.6511407
5.9392756680000005,35.274995460496854,2006,06-290,2006-03-16,1,2,0,0,8,0.7363375
5.9392756680000005,35.274995460496854,2006,06-290,2006-03-23,2,3,0,0,8,0.7363375
5.9392756680000005,35.274995460496854,2006,06-290,2006-03-30,3,4,0,0,8,0.7363375
5.9392756680000005,35.274995460496854,2006,06-290,2006-04-06,4,5,0,0,8,0.7363375
5.9392756680000005,35.274995460496854,2006,06-290,2006-04-13,5,6,0,0,8,0.7363375
4.738118070833333,22.449762853157385,2006,06-290,2006-04-20,6,7,0,0,8,0.7363375
4.738118070833333,22.449762853157385,2006,06-290,2006-04-27,7,8,0,0,8,0.7363375
4.6153846155,21.301775148994082,2006,06-290,2006-05-04,8,9,0,0,8,0.7363375
4.5198060075,20.428646345433087,2006,06-290,2006-05-08,9,10,0,0,8,0.7363375
4.674603174666666,21.851914840603676,2001,01-204,2001-02-22,1,2,0,0,4,0.2510755
4.674603174666666,21.851914840603676,2001,01-204,2001-03-01,2,3,0,1,4,0.2510755
4.674603174666666,21.851914840603676,2001,01-204,2001-03-04,3,4,1,1,4,0.2510755
2.717464115,7.384611216312733,1995,95-762,1995-06-24,1,2,0,0,6,0.7038896
2.717464115,7.384611216312733,1995,95-762,1995-07-01,2,3,0,0,6,0.7038896
2.8136942368571427,7.916875258523099,1995,95-762,1995-07-08,3,4,0,1,6,0.7038896
2.717464115,7.384611216312733,1995,95-733,1995-06-18,1,2,0,0,5,0.6675031
2.717464115,7.384611216312733,1995,95-733,1995-06-25,2,3,0,0,5,0.6675031
2.8136942368571427,7.916875258523099,1995,95-733,1995-07-02,3,4,0,1,5,0.6675031
3.4252873564,11.7325934739137,1995,95-733,1995-07-09,4,5,1,0,5,0.6675031
3.4252873564,11.7325934739137,1995,95-733,1995-07-14,5,6,1,1,5,0.6675031
5,25,2007,07-556,2007-03-15,1,2,0,0,3,0.327877
5,25,2007,07-556,2007-03-22,2,3,0,0,3,0.327877
5,25,2007,07-556,2007-03-29,3,4,0,0,3,0.327877
5,25,2007,07-556,2007-04-05,4,5,0,0,3,0.327877
5,25,2007,07-556,2007-04-12,5,6,0,0,3,0.327877
5,25,2007,07-556,2007-04-19,6,7,0,0,3,0.327877
3.5963675414000003,12.933859492835483,2007,07-556,2007-04-26,7,8,0,0,3,0.327877
3.5963675414000003,12.933859492835483,2007,07-556,2007-05-03,8,9,0,0,3,0.327877
3.5963675414000003,12.933859492835483,2007,07-556,2007-05-07,9,10,0,0,3,0.327877
3.7830985916,14.311834953765903,2004,04-1020,2004-03-23,1,2,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-03-30,2,3,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-04-06,3,4,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-04-13,4,5,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-04-20,5,6,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-04-27,6,7,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-05-04,7,8,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-05-11,8,9,0,0,1,0.4258555
5.54940476175,30.795893209733574,2004,04-1020,2004-05-15,9,10,0,0,1,0.4258555
5.90318420425,34.8475837493067,2003,03-372,2003-06-14,1,2,0,1,9,0.3183731
5.90318420425,34.8475837493067,2003,03-372,2003-06-21,2,3,1,0,9,0.3183731
5.90318420425,34.8475837493067,2003,03-372,2003-06-28,3,4,1,0,9,0.3183731
5.90318420425,34.8475837493067,2003,03-372,2003-07-05,4,5,1,0,9,0.3183731
5.90318420425,34.8475837493067,2003,03-372,2003-07-06,5,6,1,1,9,0.3183731
4.8390532544,23.416436398919227,1999,99-194,1999-04-08,1,2,0,0,3,0.7301587
4.8390532544,23.416436398919227,1999,99-194,1999-04-15,2,3,0,0,3,0.7301587
4.8390532544,23.416436398919227,1999,99-194,1999-04-22,3,4,0,0,3,0.7301587
4.8390532544,23.416436398919227,1999,99-194,1999-04-26,4,5,0,1,3,0.7301587
3.1172839506666667,9.717459229083982,2009,09-1012,2009-05-25,1,2,0,0,13,0.8635383
3.1172839506666667,9.717459229083982,2009,09-1012,2009-06-01,2,3,0,0,13,0.8635383
2.804579239142857,7.865664708631127,2009,09-1012,2009-06-08,3,4,0,0,13,0.8635383
2.7754805194,7.703292113568893,2009,09-1012,2009-06-15,4,5,0,1,13,0.8635383
3.197515528,10.224105551801118,2009,09-1012,2009-06-22,5,6,1,0,13,0.8635383
3.9523809523333333,15.621315192367346,2009,09-1012,2009-06-29,6,7,1,0,13,0.8635383
3.9523809523333333,15.621315192367346,2009,09-1012,2009-07-06,7,8,1,0,13,0.8635383
3.9523809523333333,15.621315192367346,2009,09-1012,2009-07-13,8,9,1,0,13,0.8635383
3.9523809523333333,15.621315192367346,2009,09-1012,2009-07-17,9,10,1,1,13,0.8635383
5,25,2007,07-164,2007-04-09,1,2,0,0,3,0.7738096
5,25,2007,07-164,2007-04-16,2,3,0,0,3,0.7738096
3.5963675414000003,12.933859492835483,2007,07-164,2007-04-23,3,4,0,0,3,0.7738096
3.5963675414000003,12.933859492835483,2007,07-164,2007-04-30,4,5,0,0,3,0.7738096
3.5963675414000003,12.933859492835483,2007,07-164,2007-05-07,5,6,0,0,3,0.7738096
3.5963675414000003,12.933859492835483,2007,07-164,2007-05-14,6,7,0,0,3,0.7738096
3.0414059952,9.250150427638502,2007,07-164,2007-05-21,7,8,0,0,3,0.7738096
2.9021143106666667,8.422267472176262,2007,07-164,2007-05-28,8,9,0,0,3,0.7738096
2.9021143106666667,8.422267472176262,2007,07-164,2007-06-01,9,10,0,0,3,0.7738096
4.8390532544,23.416436398919227,1999,99-512,1999-03-09,1,2,0,0,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-03-16,2,3,0,0,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-03-23,3,4,0,0,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-03-30,4,5,0,0,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-04-06,5,6,0,0,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-04-13,6,7,0,0,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-04-20,7,8,0,1,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-04-27,8,9,1,0,4,0.6421769
4.8390532544,23.416436398919227,1999,99-512,1999-05-01,9,10,1,1,4,0.6421769
4.666666666666667,21.777777777777782,2009,09-355,2009-03-14,1,2,0,0,3,0.5107875
4.666666666666667,21.777777777777782,2009,09-355,2009-03-21,2,3,0,0,3,0.5107875
4.666666666666667,21.777777777777782,2009,09-355,2009-03-28,3,4,0,0,3,0.5107875
4.666666666666667,21.777777777777782,2009,09-355,2009-04-04,4,5,0,0,3,0.5107875
4.666666666666667,21.777777777777782,2009,09-355,2009-04-11,5,6,0,0,3,0.5107875
4.666666666666667,21.777777777777782,2009,09-355,2009-04-18,6,7,0,0,3,0.5107875
4.666666666666667,21.777777777777782,2009,09-355,2009-04-25,7,8,0,0,3,0.5107875
3.429552671333333,11.761831525449601,2009,09-355,2009-05-02,8,9,0,0,3,0.5107875
3.429552671333333,11.761831525449601,2009,09-355,2009-05-06,9,10,0,0,3,0.5107875
5,25,2007,07-414,2007-03-14,1,2,0,0,3,0.2956349
5,25,2007,07-414,2007-03-21,2,3,0,0,3,0.2956349
5,25,2007,07-414,2007-03-28,3,4,0,0,3,0.2956349
5,25,2007,07-414,2007-04-04,4,5,0,0,3,0.2956349
5,25,2007,07-414,2007-04-11,5,6,0,0,3,0.2956349
5,25,2007,07-414,2007-04-18,6,7,0,0,3,0.2956349
3.5963675414000003,12.933859492835483,2007,07-414,2007-04-25,7,8,0,0,3,0.2956349
3.5963675414000003,12.933859492835483,2007,07-414,2007-05-02,8,9,0,0,3,0.2956349
3.5963675414000003,12.933859492835483,2007,07-414,2007-05-06,9,10,0,0,3,0.2956349
4.950127441833334,24.503761690391425,2008,08-268,2008-03-01,1,2,0,0,3,0.7190746
4.950127441833334,24.503761690391425,2008,08-268,2008-03-08,2,3,0,0,3,0.7190746
4.950127441833334,24.503761690391425,2008,08-268,2008-03-15,3,4,0,0,3,0.7190746
4.950127441833334,24.503761690391425,2008,08-268,2008-03-22,4,5,0,0,3,0.7190746
4.950127441833334,24.503761690391425,2008,08-268,2008-03-29,5,6,0,0,3,0.7190746
4.950127441833334,24.503761690391425,2008,08-268,2008-04-05,6,7,0,0,3,0.7190746
4.950127441833334,24.503761690391425,2008,08-268,2008-04-12,7,8,0,0,3,0.7190746
3.746031746,14.032753842039808,2008,08-268,2008-04-19,8,9,0,0,3,0.7190746
3.746031746,14.032753842039808,2008,08-268,2008-04-23,9,10,0,0,3,0.7190746
3.7830985916,14.311834953765903,2004,04-441,2004-03-23,1,2,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-03-30,2,3,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-04-06,3,4,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-04-13,4,5,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-04-20,5,6,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-04-27,6,7,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-05-04,7,8,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-05-11,8,9,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-441,2004-05-15,9,10,0,0,6,0.2675855
5.54940476175,30.795893209733574,2004,04-700,2004-03-31,1,2,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-04-07,2,3,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-04-14,3,4,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-04-21,4,5,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-04-28,5,6,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-05-05,6,7,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-05-12,7,8,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-05-19,8,9,0,0,4,0.5570342
5.54940476175,30.795893209733574,2004,04-700,2004-05-23,9,10,0,0,4,0.5570342
6.2514204545,39.08025769894098,2000,00-161,2000-03-15,1,2,0,0,2,0.6948905
